target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_started,mouse_stopped,sound_1_started,sound_1_stopped,no_text_started,no_text_stopped,yes_text_started,yes_text_stopped,mouse_2_x,mouse_2_y,mouse_2_leftButton,mouse_2_midButton,mouse_2_rightButton,mouse_2_started,mouse_2_stopped,mouse_2_clicked_name,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,id_,age_,gender_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,None,-0.094444446,0.05648148,0,0,0,1.03139589942293,None,33.6471061999968,None,34.6322681999882,None,34.6322681999882,None,0.031481482,-0.04074074,0,0,0,0.0121649999928195,None,,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
,,NaN,,,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,None,0.08240741,-0.05740741,0,0,0,NaN,None,NaN,None,36.0305383999948,None,36.0305383999948,None,0.08425926,-0.058333334,0,0,0,0.013617599994177,None,,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
,,NaN,,,2,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,None,0.08425926,-0.06666667,0,0,0,NaN,None,NaN,None,37.1469115999935,None,37.1469115999935,None,0.08425926,-0.06759259,1,0,0,0.0134408999874722,None,no_area,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
,,NaN,,,3,0,3,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,None,0.41203704,-0.29444444,0,0,0,1.00884039999801,None,38.7306975000014,None,90.1317670999852,None,90.1317670999852,None,-0.07962963,-0.09351852,0,0,0,0.0138395999674685,None,,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,0,0,0,16,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,93.9320906999928,None,prac,2,2,2,negative,neutral,k,k,1,1.53408469998976,95.9688268000027,96.9874638000038,96.948412800004,None,95.9688268000027,None,95.9688268000027,None,95.9688268000027,None,98.4972505999904,None,98.4972505999904,None,98.4972505999904,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,1,1,6,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,1,1,1,positive,negative,j,j,1,1.2788899000152,99.5088518999983,100.520826499996,100.500842999987,None,99.5088518999983,None,99.5088518999983,None,99.5088518999983,None,101.771481199982,None,101.771481199982,None,101.771481199982,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
positive,negative,1,l,j,NaN,NaN,NaN,NaN,0,2,2,5,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,2,2,1,negative,positive,l,l,1,0.998369399982039,101.799440400006,102.801030200004,102.781801799982,None,101.799440400006,None,101.799440400006,None,101.799440400006,None,103.7726646,None,103.7726646,None,103.7726646,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,0,3,3,8,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,2,2,1,neutral,positive,l,l,1,0.918318600015482,103.791132399987,104.812156300002,104.770208200003,None,103.791132399987,None,103.791132399987,None,103.791132399987,None,105.694579999987,None,105.694579999987,None,105.694579999987,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,4,4,11,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,1,1,2,positive,positive,l,l,1,0.78565659999731,105.718782199983,106.735757999995,106.715218500001,None,105.718782199983,None,105.718782199983,None,105.718782199983,None,107.482582300005,None,107.482582300005,None,107.482582300005,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,5,5,15,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,1,1,2,positive,negative,j,j,1,0.900525000004563,107.506892699981,108.522643000004,108.488299499993,None,107.506892699981,None,107.506892699981,None,107.506892699981,None,109.385098699981,None,109.385098699981,None,109.385098699981,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,6,6,7,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,2,2,1,negative,neutral,k,k,1,0.80927050000173,109.403141399991,110.412052900007,110.3709485,None,109.403141399991,None,109.403141399991,None,109.403141399991,None,111.196404799999,None,111.196404799999,None,111.196404799999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,7,7,9,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,1,1,2,negative,negative,j,j,1,0.894125999999233,111.21898049998,112.228816099989,112.203860499983,None,111.21898049998,None,111.21898049998,None,111.21898049998,None,113.091554299992,None,113.091554299992,None,113.091554299992,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,8,8,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,1,1,1,positive,positive,l,l,1,0.801142300013453,113.108141499979,114.115121299983,114.095523399999,None,113.108141499979,None,113.108141499979,None,113.108141499979,None,114.897246299987,None,114.897246299987,None,114.897246299987,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,0,9,9,4,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,2,2,1,positive,neutral,k,k,1,0.711830899992492,114.919351199991,115.920832000003,115.903632899979,None,114.919351199991,None,114.919351199991,None,114.919351199991,None,116.611489399982,None,116.611489399982,None,116.611489399982,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,0,10,10,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,2,2,1,neutral,neutral,k,k,1,0.739644499990391,116.630107999983,117.634562899999,117.615336399991,None,116.630107999983,None,116.630107999983,None,116.630107999983,None,118.353954199998,None,118.353954199998,None,118.353954199998,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,0,11,11,12,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,2,2,2,neutral,negative,j,j,1,0.853991099982522,118.371255699982,119.371350799978,119.354030699993,None,118.371255699982,None,118.371255699982,None,118.371255699982,None,120.21219289999,None,120.21219289999,None,120.21219289999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,12,12,17,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,2,2,2,neutral,positive,l,l,1,0.722829900012584,120.234592499997,121.237645199988,121.22071709999,None,120.234592499997,None,120.234592499997,None,120.234592499997,None,121.936380399979,None,121.936380399979,None,121.936380399979,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,13,13,0,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,2,2,1,negative,negative,j,j,1,0.891011500003515,121.952550699993,122.953947799979,122.937048299995,None,121.952550699993,None,121.952550699993,None,121.952550699993,None,123.831506199995,None,123.831506199995,None,123.831506199995,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,0,14,14,10,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,2,2,2,neutral,neutral,k,k,1,1.27101559998118,123.849047600001,124.868188799999,124.828712899995,None,123.849047600001,None,123.849047600001,None,123.849047600001,None,126.103910299984,None,126.103910299984,None,126.103910299984,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,15,15,13,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,2,2,2,positive,neutral,k,k,1,0.613038500014227,126.121159799979,127.12197149999,127.104506200005,None,126.121159799979,None,126.121159799979,None,126.121159799979,None,127.720621799998,None,127.720621799998,None,127.720621799998,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,0,16,16,3,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,1,1,1,neutral,negative,j,j,1,1.13584500001161,127.747450199997,128.762564300006,128.720849100006,None,127.747450199997,None,127.747450199997,None,127.747450199997,None,129.858407600003,None,129.858407600003,None,129.858407600003,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
positive,negative,2,l,j,NaN,NaN,NaN,NaN,0,17,17,14,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,2,2,2,negative,positive,l,l,1,0.709166400018148,129.873443799996,130.895851699985,130.854319299979,None,129.873443799996,None,129.873443799996,None,129.873443799996,None,131.570394399989,None,131.570394399989,None,131.570394399989,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
positive,negative,2,l,j,NaN,NaN,NaN,NaN,1,0,18,14,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,2,2,2,negative,positive,l,l,1,0.686372500000289,131.58620369999,132.604621100007,132.565843199991,None,131.58620369999,None,131.58620369999,None,131.58620369999,None,133.260787299986,None,133.260787299986,None,133.260787299986,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
negative,positive,2,j,l,NaN,NaN,NaN,NaN,1,1,19,15,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,1,1,2,positive,negative,j,j,1,0.782259100000374,133.276475599996,134.28813239999,134.271045799978,None,133.276475599996,None,133.276475599996,None,133.276475599996,None,135.045222299994,None,135.045222299994,None,135.045222299994,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,1,2,20,17,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,2,2,2,neutral,positive,l,l,1,0.806975700019393,135.059844000003,136.079175399995,136.05236989999,None,135.059844000003,None,135.059844000003,None,135.059844000003,None,136.854185499984,None,136.854185499984,None,136.854185499984,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
negative,positive,1,j,l,NaN,NaN,NaN,NaN,1,3,21,6,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,2,2,1,positive,negative,j,j,1,0.730536300019594,136.87020569999,137.874071300001,137.854982999997,None,136.87020569999,None,136.87020569999,None,136.87020569999,None,138.587694199994,None,138.587694199994,None,138.587694199994,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,1,4,22,8,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,2,2,1,neutral,positive,l,l,1,0.935749800002668,138.604514100007,139.62142369998,139.586104699993,None,138.604514100007,None,138.604514100007,None,138.604514100007,None,140.527388599998,None,140.527388599998,None,140.527388599998,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
negative,negative,2,j,l,NaN,NaN,NaN,NaN,1,5,23,9,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,1,1,2,negative,negative,j,j,1,0.84160869999323,140.541975300002,141.550961000001,141.532414099987,None,140.541975300002,None,140.541975300002,None,140.541975300002,None,142.370980499987,None,142.370980499987,None,142.370980499987,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,1,6,24,16,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,2,2,2,negative,neutral,k,k,1,0.77847349998774,142.386553999997,143.401539999992,143.382219499996,None,142.386553999997,None,142.386553999997,None,142.386553999997,None,144.153199600003,None,144.153199600003,None,144.153199600003,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,1,7,25,7,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,2,2,1,negative,neutral,k,k,1,1.22194039999158,144.170519599982,145.179103100003,145.137939999986,None,144.170519599982,None,144.170519599982,None,144.170519599982,None,146.375038799981,None,146.375038799981,None,146.375038799981,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,1,8,26,10,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,2,2,2,neutral,neutral,k,k,1,0.70810829999391,146.392004599998,147.401658199989,147.382583500003,None,146.392004599998,None,146.392004599998,None,146.392004599998,None,148.087875499978,None,148.087875499978,None,148.087875499978,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
negative,negative,1,j,l,NaN,NaN,NaN,NaN,1,9,27,0,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,1,1,1,negative,negative,j,j,1,0.821425200003432,148.1148292,149.121473999985,149.104563999979,None,148.1148292,None,148.1148292,None,148.1148292,None,149.910202399979,None,149.910202399979,None,149.910202399979,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
positive,positive,2,l,j,NaN,NaN,NaN,NaN,1,10,28,11,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,2,2,2,positive,positive,l,l,1,0.768930100020953,149.926621399994,150.9379472,150.904547199985,None,149.926621399994,None,149.926621399994,None,149.926621399994,None,151.682912199997,None,151.682912199997,None,151.682912199997,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,1,11,29,4,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,2,2,1,positive,neutral,k,k,1,0.777390500006732,151.702213199984,152.719531999988,152.679372599989,None,151.702213199984,None,151.702213199984,None,151.702213199984,None,153.462343199999,None,153.462343199999,None,153.462343199999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,1,12,30,13,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,1,1,2,positive,neutral,k,k,1,0.769114499998977,153.485447299987,154.48852329998,154.471269300004,None,153.485447299987,None,153.485447299987,None,153.485447299987,None,155.233710899984,None,155.233710899984,None,155.233710899984,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,1,13,31,3,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,1,1,1,neutral,negative,j,j,1,0.892665500025032,155.248817199987,156.254381199979,156.234988899989,None,155.248817199987,None,155.248817199987,None,155.248817199987,None,157.127279099985,None,157.127279099985,None,157.127279099985,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
positive,positive,1,l,j,NaN,NaN,NaN,NaN,1,14,32,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,2,2,1,positive,positive,l,l,1,0.815163199993549,157.14407889999,158.15586269999,158.121707999991,None,157.14407889999,None,157.14407889999,None,157.14407889999,None,158.945421799994,None,158.945421799994,None,158.945421799994,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
positive,negative,1,l,j,NaN,NaN,NaN,NaN,1,15,33,5,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,2,2,1,negative,positive,l,l,1,0.781138999998802,158.960871499992,159.979458199989,159.952038899995,None,158.960871499992,None,158.960871499992,None,158.960871499992,None,160.726823799987,None,160.726823799987,None,160.726823799987,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,1,16,34,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,2,2,1,neutral,neutral,k,k,1,0.736768900009338,160.742223499983,161.756051899982,161.721254100004,None,160.742223499983,None,160.742223499983,None,160.742223499983,None,162.467752100003,None,162.467752100003,None,162.467752100003,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,1,17,35,12,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,prac,2,2,2,neutral,negative,j,j,1,0.767980999982683,162.485794499982,163.496549599979,163.469490299991,None,162.485794499982,None,162.485794499982,None,162.485794499982,None,164.237668699998,None,164.237668699998,None,164.237668699998,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,164.245527199993,None,None,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,0.52962965,-0.072222225,1,0,0,0.00723550000111572,None,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,4,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,199.184625800001,None,main,2,2,1,positive,neutral,k,k,1,0.81059350000578,201.205379599996,202.222024899995,202.183549199981,None,201.205379599996,None,201.205379599996,None,201.205379599996,None,202.99423279998,None,202.99423279998,None,202.99423279998,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
positive,negative,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,1,5,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,main,2,2,1,negative,positive,l,l,1,0.811598900007084,203.01605559999,204.030509999982,203.989002699993,None,203.01605559999,None,203.01605559999,None,203.01605559999,None,204.810254399991,None,204.810254399991,None,204.810254399991,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,104,22,Male,2022-04-29_14h04.38.596,Boat,2022.1.1,60.1115791195321
