target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,id_,date,expName,psychopyVersion,frameRate
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15,15,16,,NaN,NaN,,NaN,,NaN,,main,1,1,2,negative,neutral,k,k,1,0.645904299977701,221.937473200029,222.951199200004,222.932235800021,None,221.937473200029,None,221.937473200029,None,221.937473200029,None,223.582156110037,None,223.582156110037,None,223.582156110037,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
negative,negative,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,16,16,0,,NaN,NaN,,NaN,,NaN,,main,1,1,1,negative,negative,l,l,1,0.766007099999115,223.586227300053,224.601170400041,224.58444450004,None,223.586227300053,None,223.586227300053,None,223.586227300053,None,225.348521510029,None,225.348521510029,None,225.348521510029,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
negative,positive,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,17,17,6,,NaN,NaN,,NaN,,NaN,,main,1,1,1,positive,negative,l,l,1,0.663445000012871,225.355802300037,226.365499800013,226.348827000009,None,225.355802300037,None,225.355802300037,None,225.355802300037,None,227.015399110044,None,227.015399110044,None,227.015399110044,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
positive,positive,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,18,2,,NaN,NaN,,NaN,,NaN,,main,1,1,1,positive,positive,j,j,1,0.764915400010068,227.01846240001,228.032134700043,228.017776000022,None,227.01846240001,None,227.01846240001,None,227.01846240001,None,228.782004810002,None,228.782004810002,None,228.782004810002,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,19,10,,NaN,NaN,,NaN,,NaN,,main,2,2,2,neutral,neutral,k,k,1,0.680730999971274,228.786170100037,229.798382000008,229.781710100011,None,228.786170100037,None,228.786170100037,None,228.786170100037,None,230.464999010036,None,230.464999010036,None,230.464999010036,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
negative,positive,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,20,6,,NaN,NaN,,NaN,,NaN,,main,2,2,1,positive,negative,l,l,1,0.78522050002357,230.465062300034,231.46508460003,231.46508460003,None,230.465062300034,None,230.465062300034,None,230.465062300034,None,232.250883810053,None,232.250883810053,None,232.250883810053,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,21,16,,NaN,NaN,,NaN,,NaN,,main,1,1,2,negative,neutral,k,k,1,0.678325199987739,232.255504400004,233.267660400015,233.251031100051,None,232.255504400004,None,232.255504400004,None,232.255504400004,None,233.931913210027,None,233.931913210027,None,233.931913210027,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,22,3,,NaN,NaN,,NaN,,NaN,,main,1,1,1,neutral,negative,l,l,1,0.665262900001835,233.935885200044,234.95088020002,234.917599500041,None,233.935885200044,None,233.935885200044,None,233.935885200044,None,235.598569310043,None,235.598569310043,None,235.598569310043,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,23,12,,NaN,NaN,,NaN,,NaN,,main,1,1,2,neutral,negative,l,l,1,0.700335100002121,235.602209200035,236.617562600004,236.600916300027,None,235.602209200035,None,235.602209200035,None,235.602209200035,None,237.300676110032,None,237.300676110032,None,237.300676110032,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
positive,negative,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,6,24,14,,NaN,NaN,,NaN,,NaN,,main,1,1,2,negative,positive,j,j,1,0.66269609995652,237.303712500026,238.317474600044,238.300813800015,None,237.303712500026,None,237.303712500026,None,237.303712500026,None,238.965145510045,None,238.965145510045,None,238.965145510045,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
negative,negative,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,7,25,0,,NaN,NaN,,NaN,,NaN,,main,1,1,1,negative,negative,l,l,1,0.682508700003382,238.968506500009,239.98152630002,239.964865300048,None,238.968506500009,None,238.968506500009,None,238.968506500009,None,240.648115710012,None,240.648115710012,None,240.648115710012,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
negative,negative,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,8,26,9,,NaN,NaN,,NaN,,NaN,,main,2,2,2,negative,negative,l,l,1,0.616621499997564,240.664866200008,241.664891400025,241.648221300042,None,240.664866200008,None,240.664866200008,None,240.664866200008,None,242.267302210041,None,242.267302210041,None,242.267302210041,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,9,27,8,,NaN,NaN,,NaN,,NaN,,main,2,2,1,neutral,positive,j,j,1,0.862542300019413,242.270804800035,243.284007900045,243.264955500024,None,242.270804800035,None,242.270804800035,None,242.270804800035,None,244.131734810019,None,244.131734810019,None,244.131734810019,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,10,28,13,,NaN,NaN,,NaN,,NaN,,main,1,1,2,positive,neutral,k,k,1,0.681703799986281,244.135088500043,245.150657600025,245.13406510005,None,244.135088500043,None,244.135088500043,None,244.135088500043,None,245.815026310046,None,245.815026310046,None,245.815026310046,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
positive,positive,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,11,29,11,,NaN,NaN,,NaN,,NaN,,main,2,2,2,positive,positive,j,j,1,0.665028499963228,245.818722200056,246.831742400012,246.817392200057,None,245.818722200056,None,245.818722200056,None,245.818722200056,None,247.481656210037,None,247.481656210037,None,247.481656210037,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,12,30,1,,NaN,NaN,,NaN,,NaN,,main,2,2,1,neutral,neutral,k,k,1,0.66501120000612,247.485273400031,248.500598800019,248.484044900048,None,247.485273400031,None,247.485273400031,None,247.485273400031,None,249.148285310023,None,249.148285310023,None,249.148285310023,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,13,31,4,,NaN,NaN,,NaN,,NaN,,main,2,2,1,positive,neutral,k,k,1,0.648147500003688,249.15199610003,250.164659100003,250.147997200023,None,249.15199610003,None,249.15199610003,None,249.15199610003,None,250.797906310012,None,250.797906310012,None,250.797906310012,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,14,32,7,,NaN,NaN,,NaN,,NaN,,main,1,1,1,negative,neutral,k,k,1,0.631342699984089,250.7984344,251.797982500051,251.797982500051,None,250.7984344,None,250.7984344,None,250.7984344,None,252.431240110024,None,252.431240110024,None,252.431240110024,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
negative,positive,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,15,33,15,,NaN,NaN,,NaN,,NaN,,main,1,1,2,positive,negative,l,l,1,0.715386199997738,252.431321100041,253.431319300027,253.431319300027,None,252.431321100041,None,252.431321100041,None,252.431321100041,None,254.148187610036,None,254.148187610036,None,254.148187610036,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
positive,negative,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,16,34,5,,NaN,NaN,,NaN,,NaN,,main,1,1,1,negative,positive,j,j,1,0.733931199996732,254.153740400041,255.167234400054,255.150582000031,None,254.153740400041,None,254.153740400041,None,254.153740400041,None,255.883829110017,None,255.883829110017,None,255.883829110017,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,17,35,17,,NaN,NaN,,NaN,,NaN,,main,2,2,2,neutral,positive,j,j,1,0.766062100010458,255.887492600014,256.900491000037,256.883906600007,None,255.887492600014,None,255.887492600014,None,255.887492600014,None,257.648263410031,None,257.648263410031,None,257.648263410031,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,0,36,16,,NaN,NaN,,NaN,,NaN,,main,2,2,2,negative,neutral,k,k,1,0.693990400002804,257.655651800043,258.667055000027,258.650428200024,None,257.655651800043,None,257.655651800043,None,257.655651800043,None,259.348054710025,None,259.348054710025,None,259.348054710025,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
negative,positive,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1,37,6,,NaN,NaN,,NaN,,NaN,,main,2,2,1,positive,negative,l,l,1,1.01569129998097,259.352450400009,260.366947100032,260.350376100047,None,259.352450400009,None,259.352450400009,None,259.352450400009,None,261.364335110009,None,261.364335110009,None,261.364335110009,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
positive,negative,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,38,5,,NaN,NaN,,NaN,,NaN,,main,2,2,1,negative,positive,j,j,1,0.897460100008175,261.365555800032,262.38107850001,262.364412000054,None,261.365555800032,None,261.365555800032,None,261.365555800032,None,263.264372610027,None,263.264372610027,None,263.264372610027,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
positive,positive,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,3,39,11,,NaN,NaN,,NaN,,NaN,,main,2,2,2,positive,positive,j,j,1,0.848609099979512,263.268285500002,264.283643900009,264.267102000013,None,263.268285500002,None,263.268285500002,None,263.268285500002,None,265.114627810026,None,265.114627810026,None,265.114627810026,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
negative,negative,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,4,40,0,,NaN,NaN,,NaN,,NaN,,main,1,1,1,negative,negative,l,l,1,1.09834209998371,265.118218900054,266.133511900029,266.11696850002,None,265.118218900054,None,265.118218900054,None,265.118218900054,None,267.214573710057,None,267.214573710057,None,267.214573710057,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,5,41,1,,NaN,NaN,,NaN,,NaN,,main,2,2,1,neutral,neutral,k,k,1,0.733836900035385,267.218117400014,268.231580600026,268.216914800054,None,267.218117400014,None,267.218117400014,None,267.218117400014,None,268.950134610006,None,268.950134610006,None,268.950134610006,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
positive,negative,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,6,42,14,,NaN,NaN,,NaN,,NaN,,main,1,1,2,negative,positive,j,j,1,0.765286699985154,268.952997600019,269.964876600017,269.950247500034,None,268.952997600019,None,268.952997600019,None,268.952997600019,None,270.717129210016,None,270.717129210016,None,270.717129210016,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
negative,negative,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,7,43,9,,NaN,NaN,,NaN,,NaN,,main,2,2,2,negative,negative,l,l,1,1.06213590002153,270.719696300046,271.730883300013,271.714221900038,None,270.719696300046,None,270.719696300046,None,270.719696300046,None,272.780790010007,None,272.780790010007,None,272.780790010007,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,8,44,3,,NaN,NaN,,NaN,,NaN,,main,2,2,1,neutral,negative,l,l,1,0.731821599998511,272.780852000054,273.780899300007,273.780899300007,None,272.780852000054,None,272.780852000054,None,272.780852000054,None,274.514134810021,None,274.514134810021,None,274.514134810021,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,9,45,8,,NaN,NaN,,NaN,,NaN,,main,1,1,1,neutral,positive,j,j,1,0.781767899985425,274.518185600056,275.533333800035,275.516744100023,None,274.518185600056,None,274.518185600056,None,274.518185600056,None,276.297745410009,None,276.297745410009,None,276.297745410009,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,10,46,13,,NaN,NaN,,NaN,,NaN,,main,2,2,2,positive,neutral,k,k,1,0.701367200003006,276.303846700001,277.316692700027,277.300112400029,None,276.303846700001,None,276.303846700001,None,276.303846700001,None,278.000488810014,None,278.000488810014,None,278.000488810014,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
positive,positive,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,11,47,2,,NaN,NaN,,NaN,,NaN,,main,1,1,1,positive,positive,j,j,1,0.844957299996167,278.003770900017,279.016618900001,278.997756800032,None,278.003770900017,None,278.003770900017,None,278.003770900017,None,279.847340710001,None,279.847340710001,None,279.847340710001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,12,48,10,,NaN,NaN,,NaN,,NaN,,main,1,1,2,neutral,neutral,k,k,1,0.715619399969,279.850301300001,280.866565400036,280.831045400002,None,279.850301300001,None,279.850301300001,None,279.850301300001,None,281.564481210028,None,281.564481210028,None,281.564481210028,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,13,49,17,,NaN,NaN,,NaN,,NaN,,main,1,1,2,neutral,positive,j,j,1,0.73101809999207,281.579932800028,282.580667800037,282.563994900032,None,281.579932800028,None,281.579932800028,None,281.579932800028,None,283.297238810052,None,283.297238810052,None,283.297238810052,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
negative,positive,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,14,50,15,,NaN,NaN,,NaN,,NaN,,main,1,1,2,positive,negative,l,l,1,0.784321599989198,283.297320800018,284.300025400007,284.300025400007,None,283.297320800018,None,283.297320800018,None,283.297320800018,None,285.083061510004,None,285.083061510004,None,285.083061510004,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,15,51,4,,NaN,NaN,,NaN,,NaN,,main,2,2,1,positive,neutral,k,k,1,0.74607420002576,285.086997300037,286.099772200047,286.083284200053,None,285.086997300037,None,285.086997300037,None,285.086997300037,None,286.830858410051,None,286.830858410051,None,286.830858410051,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,16,52,7,,NaN,NaN,,NaN,,NaN,,main,1,1,1,negative,neutral,k,k,1,0.680891599971801,286.834997000056,287.849801300035,287.833235600032,None,286.834997000056,None,286.834997000056,None,286.834997000056,None,288.514169610053,None,288.514169610053,None,288.514169610053,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,17,53,12,,NaN,NaN,,NaN,,NaN,,main,2,2,2,neutral,negative,l,l,1,0.764828099985607,288.51744570001,289.533141900029,289.516522100021,None,288.51744570001,None,288.51744570001,None,288.51744570001,None,290.280760410015,None,290.280760410015,None,290.280760410015,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,0,54,16,,NaN,NaN,,NaN,,NaN,,main,1,1,2,negative,neutral,k,k,1,0.714128400024492,290.284851600009,291.297522500041,291.283053400053,None,290.284851600009,None,290.284851600009,None,290.284851600009,None,291.997411710041,None,291.997411710041,None,291.997411710041,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1,55,17,,NaN,NaN,,NaN,,NaN,,main,2,2,2,neutral,positive,j,j,1,0.714712199987844,292.00157870003,293.013789100049,292.99712340004,None,292.00157870003,None,292.00157870003,None,292.00157870003,None,293.71369481,None,293.71369481,None,293.71369481,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,2,56,3,,NaN,NaN,,NaN,,NaN,,main,2,2,1,neutral,negative,l,l,1,0.884295500000007,293.714018600003,294.71380040003,294.71380040003,None,293.714018600003,None,293.714018600003,None,293.714018600003,None,295.599565610004,None,295.599565610004,None,295.599565610004,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
negative,positive,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,3,57,6,,NaN,NaN,,NaN,,NaN,,main,2,2,1,positive,negative,l,l,1,0.696207000000868,295.603243000049,296.616300200054,296.599761800026,None,295.603243000049,None,295.603243000049,None,295.603243000049,None,297.29729441001,None,297.29729441001,None,297.29729441001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,4,58,13,,NaN,NaN,,NaN,,NaN,,main,2,2,2,positive,neutral,k,k,1,0.837898000027053,297.301116200048,298.3162534,298.299628200009,None,297.301116200048,None,297.301116200048,None,297.301116200048,None,299.132828810025,None,299.132828810025,None,299.132828810025,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,5,59,7,,NaN,NaN,,NaN,,NaN,,main,1,1,1,negative,neutral,k,k,1,0.661053200019524,299.139769300004,300.147316500021,300.130652600026,None,299.139769300004,None,299.139769300004,None,299.139769300004,None,300.799569610046,None,300.799569610046,None,300.799569610046,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,6,60,1,,NaN,NaN,,NaN,,NaN,,main,2,2,1,neutral,neutral,k,k,1,0.613563199993223,300.802756800025,301.816153000051,301.7995582,None,300.802756800025,None,300.802756800025,None,300.802756800025,None,302.413832910015,None,302.413832910015,None,302.413832910015,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,7,61,10,,NaN,NaN,,NaN,,NaN,,main,2,2,2,neutral,neutral,k,k,1,0.731718399969395,302.418001000013,303.430214400054,303.413568600023,None,302.418001000013,None,302.418001000013,None,302.418001000013,None,304.146810210025,None,304.146810210025,None,304.146810210025,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,8,62,8,,NaN,NaN,,NaN,,NaN,,main,2,2,1,neutral,positive,j,j,1,0.880594299989752,304.148136700038,305.163582400011,305.146923000051,None,304.148136700038,None,304.148136700038,None,304.148136700038,None,306.030477610015,None,306.030477610015,None,306.030477610015,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
negative,negative,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,9,63,9,,NaN,NaN,,NaN,,NaN,,main,1,1,2,negative,negative,l,l,1,0.698811000038404,306.033829400025,307.047187500051,307.032895000011,None,306.033829400025,None,306.033829400025,None,306.033829400025,None,307.730439310026,None,307.730439310026,None,307.730439310026,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,10,64,12,,NaN,NaN,,NaN,,NaN,,main,2,2,2,neutral,negative,l,l,1,0.733475999964867,307.734433600039,308.749446400034,308.732808500004,None,307.734433600039,None,307.734433600039,None,307.734433600039,None,309.465890810016,None,309.465890810016,None,309.465890810016,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
positive,positive,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,11,65,11,,NaN,NaN,,NaN,,NaN,,main,1,1,2,positive,positive,j,j,1,0.812570599955507,309.469146300049,310.48269450001,310.466039900028,None,309.469146300049,None,309.469146300049,None,309.469146300049,None,311.280349410028,None,311.280349410028,None,311.280349410028,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
negative,positive,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,12,66,15,,NaN,NaN,,NaN,,NaN,,main,2,2,2,positive,negative,l,l,1,1.03510649997042,311.284374800045,312.299338300014,312.282756700006,None,311.284374800045,None,311.284374800045,None,311.284374800045,None,313.315806810051,None,313.315806810051,None,313.315806810051,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
negative,negative,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,13,67,0,,NaN,NaN,,NaN,,NaN,,main,2,2,1,negative,negative,l,l,1,0.811441299971193,313.320176500012,314.329970500025,314.313351400022,None,313.320176500012,None,313.320176500012,None,313.320176500012,None,315.129924710031,None,315.129924710031,None,315.129924710031,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
positive,negative,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,14,68,14,,NaN,NaN,,NaN,,NaN,,main,1,1,2,negative,positive,j,j,1,0.765326900000218,315.129975500051,316.13002500002,316.13002500002,None,315.129975500051,None,315.129975500051,None,315.129975500051,None,316.89691661002,None,316.89691661002,None,316.89691661002,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,2022-05-02_10h58.01.618,Main,2022.1.1,61.0870936875341
